desired_linear_vel_x,desired_angular_vel_z,log_time,timestamp
0.075,0.0,1777986794.5645125,1777986794.5643446
0.08,0.0,1777986794.5948396,1777986794.594534
0.085,0.0,1777986794.6257102,1777986794.6255052
0.09000000000000001,0.0,1777986794.6568596,1777986794.6565864
0.09500000000000001,0.0,1777986794.6873527,1777986794.6870818
0.10000000000000002,0.0,1777986794.718281,1777986794.717999
0.10500000000000002,0.0,1777986794.74812,1777986794.7478533
0.11000000000000003,0.0,1777986794.7785778,1777986794.778288
0.11500000000000003,0.0,1777986794.8088534,1777986794.808531
0.12000000000000004,0.0,1777986794.8390791,1777986794.8388038
0.12500000000000003,0.0,1777986794.8687205,1777986794.8684762
0.13000000000000003,0.0,1777986794.8993611,1777986794.8991442
0.13500000000000004,0.0,1777986794.930848,1777986794.9305353
0.14000000000000004,0.0,1777986794.9608693,1777986794.9605339
0.14500000000000005,0.0,1777986794.9917104,1777986794.9913845
0.15000000000000005,0.0,1777986795.020846,1777986795.0205274
0.15500000000000005,0.0,1777986795.0517852,1777986795.0514498
0.16000000000000006,0.0,1777986795.082342,1777986795.0820205
0.16500000000000006,0.0,1777986795.1127048,1777986795.112404
0.17000000000000007,0.0,1777986795.1440697,1777986795.1437073
0.17500000000000007,0.0,1777986795.173274,1777986795.172965
0.18000000000000008,0.0,1777986795.2026634,1777986795.2023764
0.18500000000000008,0.0,1777986795.2337344,1777986795.2334547
0.19000000000000009,0.0,1777986795.2638988,1777986795.2636023
0.1950000000000001,0.0,1777986795.2956128,1777986795.2953117
0.2000000000000001,0.0,1777986795.3252275,1777986795.3249729
0.2050000000000001,0.0,1777986795.3568335,1777986795.356554
0.2100000000000001,0.0,1777986795.387563,1777986795.3873463
0.2150000000000001,0.0,1777986795.4168074,1777986795.4165351
0.22,0.0,1777986795.4468668,1777986795.4465752
0.22,0.0,1777986795.4770353,1777986795.4767978
0.22,0.0,1777986795.506899,1777986795.506616
0.22,0.0,1777986795.6074932,1777986795.6070817
0.22,0.0,1777986795.708156,1777986795.7078419
0.22,0.0,1777986795.808851,1777986795.808476
0.22,0.0,1777986795.9092386,1777986795.9089913
0.22,0.0,1777986796.0096486,1777986796.009478
0.22,0.0,1777986796.110142,1777986796.109866
0.22,0.0,1777986796.2106943,1777986796.2103343
0.22,0.0,1777986796.3110762,1777986796.3107848
0.22,0.0,1777986796.4114997,1777986796.4112256
0.22,0.0,1777986796.5123065,1777986796.5119538
0.22,0.0,1777986796.6128178,1777986796.6125848
0.22,0.0,1777986796.7133362,1777986796.7130387
0.22,-0.05,1777986796.7631192,1777986796.7628481
0.22,-0.1,1777986796.863544,1777986796.8632958
0.22,-0.1,1777986796.964225,1777986796.963858
0.22,-0.1,1777986797.0648968,1777986797.0645227
0.22,-0.15000000000000002,1777986797.146362,1777986797.1460533
0.22,-0.2,1777986797.246924,1777986797.2466147
0.22,-0.2,1777986797.3474383,1777986797.3472037
0.22,-0.2,1777986797.4480846,1777986797.447768
0.22,-0.25,1777986797.458847,1777986797.4586153
0.22,-0.3,1777986797.559293,1777986797.5590262
0.22,-0.30000000000000004,1777986797.6596792,1777986797.6594572
0.22,-0.30000000000000004,1777986797.7601712,1777986797.759889
0.22,-0.30000000000000004,1777986797.8607166,1777986797.860432
0.22,-0.30000000000000004,1777986797.9611354,1777986797.9608853
0.22,-0.30000000000000004,1777986798.061604,1777986798.061368
0.22,-0.30000000000000004,1777986798.1621537,1777986798.1618762
0.22,-0.30000000000000004,1777986798.262578,1777986798.262317
0.22,-0.30000000000000004,1777986798.3631124,1777986798.3628774
0.22,-0.30000000000000004,1777986798.4635837,1777986798.4633045
0.22,-0.30000000000000004,1777986798.5641723,1777986798.563855
0.22,-0.30000000000000004,1777986798.6645684,1777986798.664339
0.22,-0.30000000000000004,1777986798.7651641,1777986798.7648935
0.22,-0.30000000000000004,1777986798.865641,1777986798.8654435
0.22,-0.25000000000000006,1777986798.9183176,1777986798.918098
0.22,-0.20000000000000007,1777986799.0189571,1777986799.0186162
0.22,-0.20000000000000004,1777986799.1193953,1777986799.1190608
0.22,-0.20000000000000004,1777986799.2198527,1777986799.2195334
0.22,-0.15000000000000002,1777986799.3082652,1777986799.3079867
0.22,-0.10000000000000003,1777986799.4087672,1777986799.4084659
0.22,-0.10000000000000003,1777986799.5091467,1777986799.5089447
0.22,-0.10000000000000003,1777986799.6097295,1777986799.6094618
0.22,-0.10000000000000003,1777986799.7103882,1777986799.7100182
0.22,-0.05000000000000003,1777986799.745468,1777986799.7451265
0.22,-2.7755575615628914e-17,1777986799.8461993,1777986799.8457634
0.22,-2.7755575615628914e-17,1777986799.946831,1777986799.946433
0.22,-2.7755575615628914e-17,1777986800.0472844,1777986800.0469313
0.22,-2.7755575615628914e-17,1777986800.1477005,1777986800.1474814
0.22,0.049999999999999975,1777986800.154846,1777986800.1545608
0.22,0.09999999999999998,1777986800.2554662,1777986800.2550962
0.22,0.09999999999999998,1777986800.3562143,1777986800.3558545
0.22,0.09999999999999998,1777986800.4568071,1777986800.4564474
0.22,0.09999999999999998,1777986800.5575154,1777986800.5570977
0.22,0.09999999999999998,1777986800.6583238,1777986800.6579607
0.22,0.09999999999999998,1777986800.759013,1777986800.758688
0.22,0.09999999999999998,1777986800.8595808,1777986800.859351
0.22,0.049999999999999975,1777986800.950832,1777986800.9506454
0.22,-2.7755575615628914e-17,1777986801.0513687,1777986801.0511043
0.22,-2.7755575615628914e-17,1777986801.15204,1777986801.1516883
0.22,-2.7755575615628914e-17,1777986801.2527509,1777986801.2523987
0.22,-2.7755575615628914e-17,1777986801.3534462,1777986801.3530314
0.22,-2.7755575615628914e-17,1777986801.3762214,1777986801.375831
0.22,-2.7755575615628914e-17,1777986801.4770267,1777986801.4766273
0.22,-2.7755575615628914e-17,1777986801.577511,1777986801.577251
0.22,-2.7755575615628914e-17,1777986801.6780841,1777986801.677779
0.22,-2.7755575615628914e-17,1777986801.7784789,1777986801.7782416
0.22,-2.7755575615628914e-17,1777986801.8788347,1777986801.8786752
0.22,-2.7755575615628914e-17,1777986801.9793885,1777986801.979102
0.22,-2.7755575615628914e-17,1777986802.0801926,1777986802.0796998
0.22,-2.7755575615628914e-17,1777986802.1809125,1777986802.1805587
0.22,-2.7755575615628914e-17,1777986802.281434,1777986802.2811391
0.22,-2.7755575615628914e-17,1777986802.3820758,1777986802.3817575
0.22,-2.7755575615628914e-17,1777986802.4826133,1777986802.4822998
0.22,-2.7755575615628914e-17,1777986802.5829692,1777986802.5827498
0.22,-2.7755575615628914e-17,1777986802.683464,1777986802.6832173
0.22,-2.7755575615628914e-17,1777986802.7840245,1777986802.7837276
0.22,-2.7755575615628914e-17,1777986802.8845127,1777986802.8841915
0.22,-2.7755575615628914e-17,1777986802.9851174,1777986802.984785
0.22,-2.7755575615628914e-17,1777986803.0855844,1777986803.085276
0.22,-2.7755575615628914e-17,1777986803.1241548,1777986803.1240427
0.22,-2.7755575615628914e-17,1777986803.2248604,1777986803.2245119
0.22,-2.7755575615628914e-17,1777986803.325409,1777986803.325052
0.22,-2.7755575615628914e-17,1777986803.4258966,1777986803.4256356
0.22,-2.7755575615628914e-17,1777986803.5263057,1777986803.526072
0.22,-2.7755575615628914e-17,1777986803.6268344,1777986803.6265836
0.22,-2.7755575615628914e-17,1777986803.7273023,1777986803.7270105
0.22,-2.7755575615628914e-17,1777986803.8276293,1777986803.8274214
0.22,-2.7755575615628914e-17,1777986803.9281065,1777986803.9278507
0.22,-2.7755575615628914e-17,1777986804.0285816,1777986804.02828
0.22,-2.7755575615628914e-17,1777986804.129145,1777986804.1288018
0.22,-2.7755575615628914e-17,1777986804.229579,1777986804.2293398
0.22,-2.7755575615628914e-17,1777986804.3302352,1777986804.3299272
0.22,-2.7755575615628914e-17,1777986804.4307222,1777986804.4304352
0.22,-2.7755575615628914e-17,1777986804.4738996,1777986804.4736254
0.22,-2.7755575615628914e-17,1777986804.574392,1777986804.5741107
0.22,-2.7755575615628914e-17,1777986804.6750376,1777986804.6747265
0.22,-2.7755575615628914e-17,1777986804.775567,1777986804.7752538
0.0,0.0,1777986804.8114035,1777986804.8111086
0.0,0.0,1777986804.9121475,1777986804.9118068
0.0,0.0,1777986805.0126708,1777986805.0123582
0.0,0.0,1777986805.1132283,1777986805.112943
-0.005,0.0,1777986805.2071996,1777986805.2069206
-0.01,0.0,1777986805.3076932,1777986805.3074443
-0.01,0.0,1777986805.4083881,1777986805.4080598
-0.01,0.0,1777986805.5088217,1777986805.5085464
-0.01,0.0,1777986805.6092315,1777986805.6089618
-0.015,0.0,1777986805.7091224,1777986805.708821
-0.02,0.0,1777986805.739372,1777986805.739062
-0.025,0.0,1777986805.7695138,1777986805.7692356
-0.030000000000000002,0.0,1777986805.800211,1777986805.7999976
-0.035,0.0,1777986805.829922,1777986805.8296762
-0.04,0.0,1777986805.8602417,1777986805.859914
-0.045,0.0,1777986805.8904288,1777986805.8901691
-0.049999999999999996,0.0,1777986805.9210148,1777986805.9207578
-0.05499999999999999,0.0,1777986805.9515028,1777986805.951223
-0.05999999999999999,0.0,1777986805.980465,1777986805.980207
-0.06499999999999999,0.0,1777986806.0114589,1777986806.011183
-0.06999999999999999,0.0,1777986806.0410993,1777986806.0408406
-0.075,0.0,1777986806.0720868,1777986806.0717287
-0.08,0.0,1777986806.101787,1777986806.101575
-0.085,0.0,1777986806.132763,1777986806.1324728
-0.09000000000000001,0.0,1777986806.1633172,1777986806.1630268
-0.09500000000000001,0.0,1777986806.193484,1777986806.1931756
-0.10000000000000002,0.0,1777986806.224206,1777986806.2238827
-0.10500000000000002,0.0,1777986806.2532864,1777986806.253038
-0.11000000000000003,0.0,1777986806.2833352,1777986806.2830307
-0.11500000000000003,0.0,1777986806.314237,1777986806.314062
-0.12000000000000004,0.0,1777986806.3449237,1777986806.3446064
-0.12500000000000003,0.0,1777986806.374398,1777986806.3742156
-0.13000000000000003,0.0,1777986806.4057827,1777986806.4055886
-0.13500000000000004,0.0,1777986806.5065255,1777986806.5061672
-0.14000000000000004,0.0,1777986806.6071916,1777986806.6068666
-0.14500000000000005,0.0,1777986806.7076116,1777986806.7074525
-0.15000000000000005,0.0,1777986806.8080778,1777986806.8078556
-0.15500000000000005,0.0,1777986806.9083934,1777986806.908244
-0.16000000000000006,0.0,1777986807.0090184,1777986807.0086823
-0.16500000000000006,0.0,1777986807.1095052,1777986807.1092007
-0.17000000000000007,0.0,1777986807.20988,1777986807.2096796
-0.17500000000000007,0.0,1777986807.3104768,1777986807.3101776
-0.18000000000000008,0.0,1777986807.4110472,1777986807.410773
-0.18500000000000008,0.0,1777986807.5115094,1777986807.5112274
-0.19000000000000009,0.0,1777986807.6119878,1777986807.6117392
-0.1950000000000001,0.0,1777986807.7124798,1777986807.7121758
-0.2000000000000001,0.0,1777986807.8131018,1777986807.812755
-0.2050000000000001,0.0,1777986807.9136493,1777986807.9132736
-0.2100000000000001,0.0,1777986808.0022705,1777986808.0020907
-0.2150000000000001,0.0,1777986808.1027756,1777986808.102495
-0.22,0.0,1777986808.203251,1777986808.2029939
-0.22,0.0,1777986808.3037724,1777986808.3035085
-0.22,0.0,1777986808.4042976,1777986808.4040287
-0.22,0.0,1777986808.5047076,1777986808.5044663
-0.22,0.0,1777986808.6051025,1777986808.604846
-0.22,0.0,1777986808.7056174,1777986808.7053213
-0.22,0.0,1777986808.8061376,1777986808.8058488
-0.22,0.0,1777986808.9065967,1777986808.906321
-0.22,0.0,1777986809.007105,1777986809.006865
-0.22,0.0,1777986809.1075425,1777986809.1072834
-0.22,0.0,1777986809.2080193,1777986809.2077525
-0.22,0.0,1777986809.308504,1777986809.3082628
-0.22,0.0,1777986809.40913,1777986809.4088583
-0.22,0.0,1777986809.5096133,1777986809.5092883
-0.22,0.0,1777986809.6102583,1777986809.609954
-0.22,0.0,1777986809.7105906,1777986809.7104113
-0.22,0.0,1777986809.8112156,1777986809.810959
-0.22,0.0,1777986809.91185,1777986809.9114897
-0.22,0.0,1777986810.0124204,1777986810.0120895
-0.22,0.0,1777986810.1129127,1777986810.1126401
-0.22,0.0,1777986810.2135746,1777986810.2132037
-0.22,0.0,1777986810.3140602,1777986810.3138213
-0.22,0.0,1777986810.4145164,1777986810.4143205
-0.22,0.0,1777986810.515179,1777986810.514877
-0.22,0.0,1777986810.615717,1777986810.6154644
-0.22,0.0,1777986810.716437,1777986810.7160842
-0.22,0.0,1777986810.816971,1777986810.8166862
-0.22,0.0,1777986810.9175494,1777986810.9172165
-0.22,0.0,1777986811.0182142,1777986811.0179477
-0.22,0.0,1777986811.118749,1777986811.1185102
-0.22,0.0,1777986811.219278,1777986811.2189677
0.0,0.0,1777986811.3184853,1777986811.3180866
0.0,0.0,1777986811.418979,1777986811.4187188
0.0,0.0,1777986811.519514,1777986811.5191827
0.0,0.0,1777986811.6200335,1777986811.6197314
0.0,0.05,1777986811.6956909,1777986811.695412
0.0,0.1,1777986811.7961442,1777986811.795908
0.0,0.1,1777986811.8966167,1777986811.8963332
0.0,0.1,1777986811.9969952,1777986811.9967647
0.0,0.1,1777986812.0975318,1777986812.0972085
0.0,0.15000000000000002,1777986812.1971388,1777986812.1968825
0.0,0.2,1777986812.227476,1777986812.2271745
0.0,0.25,1777986812.2585287,1777986812.2583528
0.0,0.3,1777986812.2889273,1777986812.288639
0.0,0.35,1777986812.3196917,1777986812.3195004
0.0,0.39999999999999997,1777986812.3498793,1777986812.3495982
0.0,0.44999999999999996,1777986812.3796937,1777986812.3793833
0.0,0.49999999999999994,1777986812.4094934,1777986812.4092295
0.0,0.5499999999999999,1777986812.4398687,1777986812.4395816
0.0,0.6,1777986812.470124,1777986812.469873
0.0,0.65,1777986812.5008953,1777986812.5006926
0.0,0.7000000000000001,1777986812.5318177,1777986812.531557
0.0,0.7500000000000001,1777986812.5619879,1777986812.5617166
0.0,0.8000000000000002,1777986812.5920162,1777986812.5917392
0.0,0.8500000000000002,1777986812.622485,1777986812.622241
0.0,0.9000000000000002,1777986812.6530602,1777986812.6527934
0.0,0.9500000000000003,1777986812.7535226,1777986812.7532089
0.0,1.0000000000000002,1777986812.8539896,1777986812.853745
0.0,1.0500000000000003,1777986812.954439,1777986812.954168
0.0,1.1000000000000003,1777986813.054997,1777986813.0547364
0.0,1.1500000000000004,1777986813.155494,1777986813.1551788
0.0,1.2000000000000004,1777986813.2561247,1777986813.2557783
0.0,1.2500000000000004,1777986813.3565483,1777986813.3562858
0.005,1.3000000000000005,1777986813.4075062,1777986813.4071863
0.01,1.3500000000000005,1777986813.508113,1777986813.5077376
0.01,1.4000000000000006,1777986813.6085954,1777986813.6082857
0.01,1.4500000000000006,1777986813.7090557,1777986813.7087605
0.01,1.5000000000000007,1777986813.8095124,1777986813.809234
0.01,1.5500000000000007,1777986813.9099953,1777986813.9097512
0.0,0.0,1777986813.9839282,1777986813.9836304
0.0,0.0,1777986814.0843482,1777986814.0840704
0.0,0.0,1777986814.1849155,1777986814.184639
0.0,0.0,1777986814.2852669,1777986814.285085
0.0,0.0,1777986814.3857796,1777986814.3854802
0.005,0.0,1777986814.4629693,1777986814.462673
0.01,0.0,1777986814.56337,1777986814.5630853
0.01,0.0,1777986814.6638803,1777986814.6636083
0.01,0.0,1777986814.7643034,1777986814.764039
0.01,0.0,1777986814.8649461,1777986814.8645678
0.015,0.0,1777986814.963231,1777986814.9630442
0.02,0.0,1777986814.9933426,1777986814.993116
0.025,0.0,1777986815.0238154,1777986815.0236213
0.030000000000000002,0.0,1777986815.0547059,1777986815.054495
0.035,0.0,1777986815.086181,1777986815.0858328
0.04,0.0,1777986815.1164684,1777986815.1162136
0.045,0.0,1777986815.1460013,1777986815.145688
0.049999999999999996,0.0,1777986815.1752913,1777986815.175009
0.05499999999999999,0.0,1777986815.205093,1777986815.204779
0.05999999999999999,0.0,1777986815.2360377,1777986815.2357228
0.06499999999999999,0.0,1777986815.2660885,1777986815.2658794
0.06999999999999999,0.0,1777986815.2961216,1777986815.2957773
0.075,0.0,1777986815.3273993,1777986815.3270721
0.08,0.0,1777986815.3573499,1777986815.357041
0.085,0.0,1777986815.387553,1777986815.3873923
0.09000000000000001,0.0,1777986815.4175012,1777986815.417281
0.09500000000000001,0.0,1777986815.4485066,1777986815.448208
0.10000000000000002,0.0,1777986815.4800737,1777986815.4797251
0.10500000000000002,0.0,1777986815.509488,1777986815.509269
0.11000000000000003,0.0,1777986815.5404794,1777986815.5401523
0.11500000000000003,0.0,1777986815.5698195,1777986815.5695002
0.12000000000000004,0.0,1777986815.600457,1777986815.600136
0.12500000000000003,0.0,1777986815.6315022,1777986815.6311846
0.13000000000000003,0.0,1777986815.6608045,1777986815.6605144
0.13500000000000004,0.0,1777986815.6910107,1777986815.6907744
0.14000000000000004,0.0,1777986815.722123,1777986815.7218711
0.14500000000000005,0.0,1777986815.7533429,1777986815.7530122
0.15000000000000005,0.0,1777986815.7842646,1777986815.7839632
0.15500000000000005,0.0,1777986815.814801,1777986815.8145423
0.16000000000000006,0.0,1777986815.8445742,1777986815.8443801
0.16500000000000006,0.0,1777986815.8748832,1777986815.874615
0.17000000000000007,0.0,1777986815.9056313,1777986815.9053106
0.17500000000000007,0.0,1777986815.9355376,1777986815.9351404
0.18000000000000008,0.0,1777986815.9649453,1777986815.9647145
0.18500000000000008,0.0,1777986815.9950447,1777986815.994732
0.19000000000000009,0.0,1777986816.0254319,1777986816.0251434
0.1950000000000001,0.0,1777986816.0563655,1777986816.0560915
0.2000000000000001,0.0,1777986816.0860727,1777986816.0857995
0.2050000000000001,0.0,1777986816.1157947,1777986816.115611
0.2100000000000001,0.0,1777986816.1470203,1777986816.1467254
0.2150000000000001,0.0,1777986816.2475479,1777986816.2472353
0.22,0.0,1777986816.34828,1777986816.3479111
0.22,0.0,1777986816.4488819,1777986816.448588
0.22,0.0,1777986816.5493429,1777986816.549121
0.22,0.0,1777986816.6500335,1777986816.6497717
0.22,0.0,1777986816.7506638,1777986816.750359
0.22,0.0,1777986816.851134,1777986816.8508947
0.22,0.0,1777986816.9518616,1777986816.951515
0.22,0.0,1777986817.0523422,1777986817.0519812
0.22,0.0,1777986817.1529028,1777986817.152597
0.22,0.0,1777986817.253362,1777986817.253141
0.22,0.0,1777986817.353951,1777986817.353668
0.22,0.0,1777986817.454384,1777986817.454141
0.22,0.0,1777986817.5548959,1777986817.5546281
0.22,0.0,1777986817.6554418,1777986817.6551325
0.22,0.0,1777986817.7558804,1777986817.7556818
0.22,0.0,1777986817.8563871,1777986817.8561394
0.22,0.0,1777986817.957023,1777986817.9566913
0.22,0.0,1777986818.0574276,1777986818.0571475
0.22,0.0,1777986818.1579556,1777986818.1576827
0.22,0.0,1777986818.2584329,1777986818.2581306
0.22,0.0,1777986818.3588376,1777986818.3585596
0.22,0.0,1777986818.459167,1777986818.4589872
0.22,0.0,1777986818.5597901,1777986818.5595095
0.22,0.0,1777986818.6602466,1777986818.6599529
0.22,0.0,1777986818.7606442,1777986818.760448
0.22,0.0,1777986818.8611448,1777986818.8608768
0.22,0.0,1777986818.9615383,1777986818.9612916
0.22,0.0,1777986819.0619245,1777986819.0617352
0.22,0.0,1777986819.1624405,1777986819.1621945
0.22,0.0,1777986819.263109,1777986819.2627933
0.22,0.0,1777986819.3637223,1777986819.3633876
0.22,0.0,1777986819.4641075,1777986819.4638624
0.22,0.0,1777986819.5645533,1777986819.5643532
0.22,0.0,1777986819.665217,1777986819.66491
0.22,0.0,1777986819.7657828,1777986819.7654698
0.22,0.0,1777986819.8662643,1777986819.8659728
0.22,0.0,1777986819.9667552,1777986819.9664726
0.22,0.0,1777986820.0673084,1777986820.0669935
0.22,0.0,1777986820.16784,1777986820.1675007
0.22,0.0,1777986820.2681816,1777986820.2678826
0.22,0.0,1777986820.3685517,1777986820.3683496
0.22,0.0,1777986820.469105,1777986820.4688334
0.22,0.0,1777986820.5697124,1777986820.5693896
0.22,0.0,1777986820.6702979,1777986820.6699505
0.22,0.0,1777986820.770852,1777986820.7705088
0.22,0.0,1777986820.8714986,1777986820.8711998
0.22,0.0,1777986820.9720776,1777986820.9717755
0.22,0.0,1777986821.0725987,1777986821.0723252
0.22,0.0,1777986821.173015,1777986821.1727529
0.22,0.0,1777986821.273564,1777986821.2732296
0.22,0.0,1777986821.3742483,1777986821.373867
0.22,0.0,1777986821.4747455,1777986821.4744406
0.22,0.0,1777986821.5752032,1777986821.5748851
0.22,0.0,1777986821.6755922,1777986821.6753988
0.22,0.0,1777986821.7759433,1777986821.7757525
0.22,0.0,1777986821.8764942,1777986821.8762004
0.22,0.0,1777986821.9770737,1777986821.9767914
0.22,0.0,1777986822.0776443,1777986822.0773518
0.22,0.0,1777986822.1783822,1777986822.1779695
0.22,0.0,1777986822.2790306,1777986822.2786307
0.22,0.0,1777986822.3795671,1777986822.3792732
0.22,0.0,1777986822.480176,1777986822.4798665
0.22,0.0,1777986822.580568,1777986822.5803056
0.22,0.0,1777986822.6811564,1777986822.6808472
0.22,0.0,1777986822.781681,1777986822.781337
0.22,0.0,1777986822.882124,1777986822.88187
0.22,0.0,1777986822.9826086,1777986822.9823503
0.22,0.0,1777986823.0831447,1777986823.0828788
0.22,0.0,1777986823.1836932,1777986823.1833982
0.22,0.0,1777986823.2844822,1777986823.284008
0.22,0.0,1777986823.3850389,1777986823.3847363
0.22,0.0,1777986823.4854207,1777986823.4852014
0.22,0.0,1777986823.5861135,1777986823.5857785
0.22,0.0,1777986823.6865132,1777986823.6862912
0.22,0.0,1777986823.7871537,1777986823.7868598
0.22,0.0,1777986823.8877516,1777986823.8874588
0.22,0.0,1777986823.9883397,1777986823.988005
0.22,0.0,1777986824.089033,1777986824.0886052
0.22,0.0,1777986824.1897116,1777986824.189333
0.22,0.0,1777986824.290209,1777986824.289924
0.22,0.0,1777986824.390897,1777986824.3905702
0.22,0.0,1777986824.491489,1777986824.4910467
0.22,0.0,1777986824.5919986,1777986824.5917215
0.22,0.0,1777986824.692402,1777986824.692174
0.22,0.0,1777986824.7929912,1777986824.7927039
0.22,0.0,1777986824.893448,1777986824.8931427
0.22,0.0,1777986824.9938793,1777986824.9936156
0.22,0.0,1777986825.0942779,1777986825.0940554
0.22,0.0,1777986825.1948814,1777986825.1945286
0.22,0.0,1777986825.295397,1777986825.2950573
0.22,0.0,1777986825.3958957,1777986825.3955772
0.22,0.0,1777986825.4963765,1777986825.4960501
0.22,0.0,1777986825.5967698,1777986825.5965178
0.22,0.0,1777986825.6972363,1777986825.696972
0.22,0.0,1777986825.797774,1777986825.7975152
0.22,0.0,1777986825.8982635,1777986825.8979564
0.22,0.0,1777986825.9362106,1777986825.935964
0.22,0.0,1777986826.0367575,1777986826.0363827
0.22,0.0,1777986826.137274,1777986826.1369493
0.22,0.0,1777986826.237663,1777986826.2374263
0.22,0.0,1777986826.33812,1777986826.3378549
0.22,0.0,1777986826.438536,1777986826.4382675
0.22,0.0,1777986826.539237,1777986826.5387945
0.22,0.0,1777986826.6399467,1777986826.6395786
0.22,0.0,1777986826.7404823,1777986826.7401948
0.22,0.0,1777986826.8412027,1777986826.840861
0.22,0.0,1777986826.9418893,1777986826.9415007
0.22,0.0,1777986827.0424569,1777986827.042146
0.22,0.0,1777986827.1431189,1777986827.1427734
0.22,0.0,1777986827.2436976,1777986827.2433553
0.22,0.0,1777986827.2819736,1777986827.2817693
0.22,0.0,1777986827.3824637,1777986827.3822582
0.22,0.0,1777986827.48306,1777986827.4828718
0.22,0.0,1777986827.5835307,1777986827.5833528
0.22,0.0,1777986827.6841002,1777986827.6838539
0.22,0.0,1777986827.7847168,1777986827.7843587
0.0,0.0,1777986827.857051,1777986827.8567784
0.0,0.0,1777986827.9575784,1777986827.957269
0.0,0.0,1777986828.0581524,1777986828.057875
0.0,0.0,1777986828.1588476,1777986828.1585388
-0.005,0.0,1777986828.2583811,1777986828.2580523
-0.01,0.0,1777986828.3589835,1777986828.3586028
-0.01,0.0,1777986828.4595628,1777986828.459274
-0.01,0.0,1777986828.5600827,1777986828.5597868
-0.01,0.0,1777986828.660519,1777986828.6602504
-0.015,0.0,1777986828.7591915,1777986828.7589052
-0.02,0.0,1777986828.7881374,1777986828.7878523
-0.025,0.0,1777986828.8175719,1777986828.8173785
-0.030000000000000002,0.0,1777986828.8481426,1777986828.8478477
-0.035,0.0,1777986828.8785915,1777986828.8784013
-0.04,0.0,1777986828.9087958,1777986828.9085488
-0.045,0.0,1777986828.9388924,1777986828.938621
-0.049999999999999996,0.0,1777986828.9690988,1777986828.9688156
-0.05499999999999999,0.0,1777986829.0002568,1777986828.9999685
-0.05999999999999999,0.0,1777986829.03097,1777986829.030628
-0.06499999999999999,0.0,1777986829.0623837,1777986829.0620248
-0.06999999999999999,0.0,1777986829.0921855,1777986829.091864
-0.075,0.0,1777986829.1223526,1777986829.1220772
-0.08,0.0,1777986829.152299,1777986829.151972
-0.085,0.0,1777986829.182408,1777986829.1821918
-0.09000000000000001,0.0,1777986829.2118075,1777986829.2116072
-0.09500000000000001,0.0,1777986829.2427118,1777986829.2424154
-0.10000000000000002,0.0,1777986829.2737863,1777986829.2734175
-0.10500000000000002,0.0,1777986829.3036366,1777986829.3033462
-0.11000000000000003,0.0,1777986829.3345013,1777986829.3341947
-0.11500000000000003,0.0,1777986829.4350095,1777986829.4346821
-0.12000000000000004,0.0,1777986829.5357015,1777986829.5353181
-0.12500000000000003,0.0,1777986829.6361587,1777986829.6358836
-0.13000000000000003,0.0,1777986829.7366138,1777986829.7363214
-0.13500000000000004,0.0,1777986829.8371513,1777986829.8368967
-0.14000000000000004,0.0,1777986829.937558,1777986829.9373085
-0.14500000000000005,0.0,1777986830.0382104,1777986830.037935
-0.15000000000000005,0.0,1777986830.138817,1777986830.1385307
-0.15500000000000005,0.0,1777986830.239265,1777986830.238917
-0.16000000000000006,0.0,1777986830.3397064,1777986830.3393834
-0.16500000000000006,0.0,1777986830.440151,1777986830.439871
-0.17000000000000007,0.0,1777986830.540837,1777986830.5403774
0.0,0.0,1777986830.5713108,1777986830.571011
0.0,0.0,1777986830.6717951,1777986830.6715467
0.0,0.0,1777986830.772372,1777986830.7720873
0.0,0.0,1777986830.8729262,1777986830.8725615
0.0,-0.05,1777986830.9629204,1777986830.962617
0.0,-0.1,1777986831.0634058,1777986831.0631125
0.0,-0.1,1777986831.1638546,1777986831.163589
0.0,-0.15000000000000002,1777986831.1763036,1777986831.1761427
0.0,-0.2,1777986831.277037,1777986831.2766678
0.0,-0.2,1777986831.3775923,1777986831.3773024
0.0,-0.2,1777986831.4781582,1777986831.477887
0.0,-0.2,1777986831.5785875,1777986831.5783331
0.0,-0.25,1777986831.6783304,1777986831.6780527
0.0,-0.3,1777986831.708221,1777986831.708002
0.0,-0.35,1777986831.739144,1777986831.738885
0.0,-0.39999999999999997,1777986831.7691877,1777986831.7690194
0.0,-0.44999999999999996,1777986831.7996175,1777986831.7993634
0.0,-0.49999999999999994,1777986831.830015,1777986831.8295593
0.0,-0.5499999999999999,1777986831.8601882,1777986831.8599737
0.0,-0.6,1777986831.8907962,1777986831.8905935
0.0,-0.65,1777986831.9217453,1777986831.921377
0.0,-0.7000000000000001,1777986831.951352,1777986831.95112
0.0,-0.7500000000000001,1777986831.9808106,1777986831.9805453
0.0,-0.8000000000000002,1777986832.01124,1777986832.0108926
0.0,-0.8500000000000002,1777986832.041814,1777986832.0415008
0.0,-0.9000000000000002,1777986832.071187,1777986832.0708983
0.0,-0.9500000000000003,1777986832.1021025,1777986832.1018279
0.0,-1.0000000000000002,1777986832.1329532,1777986832.1326096
0.0,-1.0500000000000003,1777986832.162563,1777986832.162213
0.0,-1.1000000000000003,1777986832.192853,1777986832.1925762
0.0,-1.1500000000000004,1777986832.2237537,1777986832.2234905
0.0,-1.2000000000000004,1777986832.253327,1777986832.2529936
