wheel_left_joint_position,wheel_left_joint_velocity,wheel_right_joint_position,wheel_right_joint_velocity,log_time,timestamp
336.64747026,0.21208640676972407,318.472863372,0.20021589892813504,1777986797.245018,1777986797.1267085
336.78552855,0.21208640676972407,318.598649814,0.20021589892813504,1777986797.2558126,1777986797.143338
336.78552855,0.20971230520140627,318.598649814,0.20496410206477064,1777986797.2675571,1777986797.147893
336.915916935,0.20733820363308847,318.729038199,0.20417273487533139,1777986797.288393,1777986797.1681015
337.052441244,0.20733820363308847,318.857892603,0.20417273487533139,1777986797.296066,1777986797.1845624
337.052441244,0.20892093801196698,318.857892603,0.20259000049645284,1777986797.3102126,1777986797.189483
337.18436361,0.20892093801196698,318.985213026,0.20259000049645284,1777986797.3189907,1777986797.2053692
337.18436361,0.20971230520140627,318.985213026,0.2010072661175743,1777986797.3330865,1777986797.2108712
337.319353938,0.20971230520140627,319.112533449,0.2010072661175743,1777986797.3353186,1777986797.225542
337.319353938,0.21208640676972407,319.112533449,0.19784179735981722,1777986797.3565836,1777986797.2313104
337.454344266,0.21208640676972407,319.235251929,0.19784179735981722,1777986797.3587675,1777986797.2473204
337.454344266,0.21525187552748115,319.235251929,0.1962590629809387,1777986797.3726218,1777986797.252811
337.592402556,0.21525187552748115,319.36257235200003,0.1962590629809387,1777986797.3821917,1777986797.271689
337.592402556,0.2112950395802848,319.36257235200003,0.19546769579149942,1777986797.4118023,1777986797.288692
337.725858903,0.21050367239084553,319.486824813,0.19388496141262088,1777986797.4168653,1777986797.2944033
337.85931525,0.21050367239084553,319.608009312,0.19388496141262088,1777986797.4187448,1777986797.3114676
337.85931525,0.21287777395916335,319.608009312,0.19309359422318162,1777986797.4490585,1777986797.31555
337.995839559,0.21287777395916335,319.729193811,0.19309359422318162,1777986797.4491105,1777986797.3328505
337.995839559,0.2136691411486026,319.729193811,0.19309359422318162,1777986797.4591787,1777986797.3390532
338.132363868,0.2136691411486026,319.851912291,0.19309359422318162,1777986797.4598713,1777986797.3530743
338.132363868,0.21525187552748115,319.851912291,0.19071949265486382,1777986797.4782631,1777986797.3710432
338.268888177,0.21525187552748115,319.971562809,0.19071949265486382,1777986797.5120866,1777986797.3754952
338.268888177,0.21208640676972407,319.971562809,0.18992812546542454,1777986797.5137534,1777986797.393642
338.403878505,0.20892093801196698,320.092747308,0.19151085984430308,1777986797.518933,1777986797.400248
338.535800871,0.20892093801196698,320.215465788,0.19151085984430308,1777986797.523459,1777986797.4161193
338.535800871,0.20971230520140627,320.215465788,0.19467632860206016,1777986797.54585,1777986797.4205868
338.669257218,0.20971230520140627,320.338184268,0.19467632860206016,1777986797.5509903,1777986797.4366071
338.669257218,0.2112950395802848,320.338184268,0.19071949265486382,1777986797.5623658,1777986797.4423776
338.807315508,0.20892093801196698,320.460902748,0.19071949265486382,1777986797.589947,1777986797.463119
338.939237874,0.20892093801196698,320.582087247,0.19071949265486382,1777986797.593135,1777986797.4790757
338.939237874,0.20733820363308847,320.582087247,0.19151085984430308,1777986797.61402,1777986797.4854622
339.07422820200003,0.20733820363308847,320.701737765,0.19151085984430308,1777986797.6229732,1777986797.499303
339.07422820200003,0.20892093801196698,320.701737765,0.19151085984430308,1777986797.6293488,1777986797.5048134
339.210752511,0.20892093801196698,320.829058188,0.19151085984430308,1777986797.6311793,1777986797.5208733
339.210752511,0.20892093801196698,320.829058188,0.19230222703374233,1777986797.6462343,1777986797.5260735
339.344208858,0.20892093801196698,320.950242687,0.19230222703374233,1777986797.6540742,1777986797.5418494
339.344208858,0.21208640676972407,320.950242687,0.19309359422318162,1777986797.675946,1777986797.5462818
339.480733167,0.21208640676972407,321.076029129,0.19309359422318162,1777986797.6908004,1777986797.5653584
339.480733167,0.2112950395802848,321.076029129,0.18913675827598528,1777986797.7118871,1777986797.5711377
339.61418951400003,0.2112950395802848,321.197213628,0.18913675827598528,1777986797.7131784,1777986797.5847447
339.61418951400003,0.20971230520140627,321.197213628,0.18676265670766745,1777986797.7131898,1777986797.6038651
339.747645861,0.20971230520140627,321.316864146,0.18438855513934965,1777986797.7287786,1777986797.6092718
339.882636189,0.20971230520140627,321.436514664,0.18438855513934965,1777986797.7348456,1777986797.6251986
339.882636189,0.2112950395802848,321.436514664,0.18517992232878894,1777986797.754851,1777986797.6307764
340.020694479,0.2112950395802848,321.554631201,0.18517992232878894,1777986797.7548604,1777986797.6466863
340.020694479,0.20892093801196698,321.554631201,0.18438855513934965,1777986797.7749095,1777986797.652233
340.152616845,0.20892093801196698,321.6758157,0.18438855513934965,1777986797.788001,1777986797.6701734
340.152616845,0.21208640676972407,321.6758157,0.18676265670766745,1777986797.7961245,1777986797.687067
340.290675135,0.21208640676972407,321.793932237,0.18676265670766745,1777986797.7999349,1777986797.6917326
340.290675135,0.21208640676972407,321.793932237,0.18517992232878894,1777986797.816811,1777986797.697102
340.42566546300003,0.21208640676972407,321.912048774,0.18517992232878894,1777986797.8223212,1777986797.7109642
340.42566546300003,0.20892093801196698,321.912048774,0.18201445357103185,1777986797.8344455,1777986797.7144988
340.55912181,0.20892093801196698,322.02863133,0.18201445357103185,1777986797.838538,1777986797.7303662
340.55912181,0.2112950395802848,322.02863133,0.18517992232878894,1777986797.9100878,1777986797.7357678
340.692578157,0.2112950395802848,322.149815829,0.18517992232878894,1777986797.910106,1777986797.751638
340.692578157,0.21050367239084553,322.149815829,0.18913675827598528,1777986797.9103737,1777986797.7707396
340.826034504,0.21050367239084553,322.27406829,0.18913675827598528,1777986797.9192536,1777986797.7760582
340.826034504,0.20654683644364918,322.27406829,0.18676265670766745,1777986797.9258611,1777986797.7921653
340.956422889,0.20654683644364918,322.392184827,0.18676265670766745,1777986797.9258673,1777986797.796433
340.956422889,0.20892093801196698,322.392184827,0.18676265670766745,1777986797.9258742,1777986797.8020976
341.091413217,0.20892093801196698,322.514903307,0.18676265670766745,1777986797.9277418,1777986797.8148296
341.091413217,0.21050367239084553,322.514903307,0.19071949265486382,1777986797.9377162,1777986797.8204234
341.223335583,0.21050367239084553,322.640689749,0.19071949265486382,1777986797.9460533,1777986797.8352437
341.223335583,0.20892093801196698,322.640689749,0.188345391086546,1777986797.9606109,1777986797.8408728
341.35679193,0.20892093801196698,322.763408229,0.188345391086546,1777986797.9708033,1777986797.859844
341.35679193,0.21208640676972407,322.763408229,0.188345391086546,1777986797.9827487,1777986797.8642492
341.49485022,0.21208640676972407,322.886126709,0.188345391086546,1777986797.9885364,1777986797.8811402
341.49485022,0.20892093801196698,322.886126709,0.18992812546542454,1777986798.001553,1777986797.8855584
341.623704624,0.20892093801196698,323.005777227,0.18992812546542454,1777986798.0072618,1777986797.8982415
341.623704624,0.20733820363308847,323.005777227,0.18676265670766745,1777986798.0225034,1777986797.903892
341.757160971,0.20733820363308847,323.125427745,0.18676265670766745,1777986798.0312135,1777986797.9195993
341.757160971,0.20892093801196698,323.125427745,0.18676265670766745,1777986798.0472918,1777986797.9251573
341.892151299,0.20892093801196698,323.245078263,0.18676265670766745,1777986798.0513835,1777986797.9421115
341.892151299,0.20654683644364918,323.245078263,0.18517992232878894,1777986798.0720851,1777986797.9454103
342.025607646,0.20654683644364918,323.366262762,0.18517992232878894,1777986798.0750122,1777986797.9644327
342.025607646,0.20654683644364918,323.366262762,0.18517992232878894,1777986798.0910509,1777986797.970245
342.159063993,0.20654683644364918,323.482845318,0.18517992232878894,1777986798.1000319,1777986797.9870493
342.159063993,0.20733820363308847,323.482845318,0.18438855513934965,1777986798.1119556,1777986797.9903855
342.290986359,0.20733820363308847,323.604029817,0.18438855513934965,1777986798.1270292,1777986798.0040286
342.290986359,0.20812957082252773,323.604029817,0.18517992232878894,1777986798.1410248,1777986798.0094242
342.427510668,0.20812957082252773,323.723680335,0.18517992232878894,1777986798.1478817,1777986798.0243518
342.427510668,0.20971230520140627,323.723680335,0.18755402389710674,1777986798.1499507,1777986798.030878
342.560967015,0.20971230520140627,323.846398815,0.18755402389710674,1777986798.159093,1777986798.045677
342.560967015,0.20733820363308847,323.846398815,0.188345391086546,1777986798.1733446,1777986798.052425
342.694423362,0.20733820363308847,323.966049333,0.188345391086546,1777986798.1814418,1777986798.0703142
342.694423362,0.20812957082252773,323.966049333,0.18676265670766745,1777986798.1915672,1777986798.0748355
342.827879709,0.20812957082252773,324.087233832,0.18676265670766745,1777986798.2030494,1777986798.0896847
342.827879709,0.20733820363308847,324.087233832,0.18913675827598528,1777986798.2179825,1777986798.0947518
342.961336056,0.20733820363308847,324.20535036900003,0.18913675827598528,1777986798.2283144,1777986798.1102877
342.961336056,0.20812957082252773,324.20535036900003,0.18676265670766745,1777986798.2370665,1777986798.1143205
343.096326384,0.20812957082252773,324.323466906,0.18676265670766745,1777986798.2407126,1777986798.1301374
343.096326384,0.2112950395802848,324.323466906,0.18676265670766745,1777986798.255599,1777986798.1357398
343.231316712,0.2112950395802848,324.444651405,0.18676265670766745,1777986798.269475,1777986798.151532
343.231316712,0.2112950395802848,324.444651405,0.18913675827598528,1777986798.2794013,1777986798.1706104
343.369375002,0.2112950395802848,324.564301923,0.18913675827598528,1777986798.2858696,1777986798.1761127
343.369375002,0.21050367239084553,324.564301923,0.188345391086546,1777986798.3030462,1777986798.19205
343.498229406,0.21050367239084553,324.68395244100003,0.188345391086546,1777986798.304999,1777986798.1958106
343.498229406,0.20971230520140627,324.68395244100003,0.18755402389710674,1777986798.3186114,1777986798.2024376
343.634753715,0.20971230520140627,324.802068978,0.18755402389710674,1777986798.3284502,1777986798.215238
343.634753715,0.20892093801196698,324.802068978,0.1859712895182282,1777986798.3389623,1777986798.2196276
343.768210062,0.20892093801196698,324.921719496,0.1859712895182282,1777986798.3474874,1777986798.2351735
343.768210062,0.2136691411486026,324.921719496,0.18676265670766745,1777986798.3650465,1777986798.2406013
343.906268352,0.2136691411486026,325.03983603300003,0.18676265670766745,1777986798.371415,1777986798.259687
343.906268352,0.21208640676972407,325.03983603300003,0.18438855513934965,1777986798.3812065,1777986798.2653177
344.04125868,0.21208640676972407,325.156418589,0.18438855513934965,1777986798.389745,1777986798.2778232
344.04125868,0.21287777395916335,325.156418589,0.1835971879499104,1777986798.4058595,1777986798.2970488
344.176249008,0.21287777395916335,325.271467164,0.1835971879499104,1777986798.4099028,1777986798.300508
344.176249008,0.2112950395802848,325.271467164,0.1859712895182282,1777986798.4357634,1777986798.3070717
344.309705355,0.2112950395802848,325.392651663,0.1859712895182282,1777986798.4357734,1777986798.3196654
344.309705355,0.2136691411486026,325.392651663,0.1859712895182282,1777986798.6007228,1777986798.3241498
344.447763645,0.2136691411486026,325.506166257,0.1859712895182282,1777986798.600739,1777986798.340903
344.447763645,0.2136691411486026,325.506166257,0.1859712895182282,1777986798.6138768,1777986798.3452687
344.582753973,0.2136691411486026,325.627350756,0.1859712895182282,1777986798.6198215,1777986798.364431
344.582753973,0.2136691411486026,325.627350756,0.1812230863815926,1777986798.6290555,1777986798.3696582
344.717744301,0.2136691411486026,325.743933312,0.1812230863815926,1777986798.6290658,1777986798.3825836
344.717744301,0.20575546925420993,325.743933312,0.1804317191921533,1777986798.637536,1777986798.4028592
344.849666667,0.20733820363308847,325.857447906,0.1812230863815926,1777986798.6500418,1777986798.4092515
344.980055052,0.20733820363308847,325.9709625,0.1812230863815926,1777986798.6780891,1777986798.4251502
344.980055052,0.20971230520140627,325.9709625,0.18438855513934965,1777986798.6781046,1777986798.4297462
345.118113342,0.20971230520140627,326.090613018,0.18438855513934965,1777986798.7008805,1777986798.4454825
345.118113342,0.20812957082252773,326.090613018,0.18676265670766745,1777986798.7008958,1777986798.4513543
345.250035708,0.20812957082252773,326.207195574,0.18676265670766745,1777986798.7160404,1777986798.4690514
345.250035708,0.2112950395802848,326.207195574,0.18676265670766745,1777986798.7160532,1777986798.4744534
345.388093998,0.2112950395802848,326.325312111,0.18676265670766745,1777986798.7161682,1777986798.4882329
345.388093998,0.20892093801196698,326.325312111,0.1835971879499104,1777986798.727721,1777986798.4929917
345.521550345,0.20892093801196698,326.440360686,0.1835971879499104,1777986798.728106,1777986798.5088646
345.521550345,0.20892093801196698,326.440360686,0.18438855513934965,1777986798.7369957,1777986798.5142186
345.656540673,0.20892093801196698,326.558477223,0.18438855513934965,1777986798.7370172,1777986798.5304775
345.656540673,0.21050367239084553,326.558477223,0.1859712895182282,1777986798.7469907,1777986798.5346174
345.793064982,0.21050367239084553,326.675059779,0.1859712895182282,1777986798.7470012,1777986798.5504887
345.793064982,0.20892093801196698,326.675059779,0.1835971879499104,1777986798.7476096,1777986798.569344
345.923453367,0.20892093801196698,326.791642335,0.1835971879499104,1777986798.7527783,1777986798.5738888
345.923453367,0.21050367239084553,326.791642335,0.18755402389710674,1777986798.7688012,1777986798.579414
346.058443695,0.21050367239084553,326.912826834,0.18755402389710674,1777986798.7688122,1777986798.5931513
346.058443695,0.21050367239084553,326.912826834,0.18755402389710674,1777986798.7826426,1777986798.5976005
346.19496800400003,0.21050367239084553,327.030943371,0.18755402389710674,1777986798.7864325,1777986798.6135035
346.19496800400003,0.21287777395916335,327.030943371,0.18438855513934965,1777986798.7864714,1777986798.6333091
346.333026294,0.21287777395916335,327.149059908,0.18438855513934965,1777986798.7864823,1777986798.6368372
346.333026294,0.20733820363308847,327.149059908,0.18201445357103185,1777986798.790403,1777986798.6433454
346.46494866,0.20733820363308847,327.267176445,0.18201445357103185,1777986798.7904139,1777986798.658285
346.46494866,0.21050367239084553,327.267176445,0.18438855513934965,1777986798.8010392,1777986798.6637385
346.599938988,0.21050367239084553,327.386826963,0.18438855513934965,1777986798.8010733,1777986798.6766613
346.599938988,0.20971230520140627,327.386826963,0.1859712895182282,1777986798.8139758,1777986798.6821408
346.733395335,0.20971230520140627,327.506477481,0.1859712895182282,1777986798.813989,1777986798.6978736
346.733395335,0.20733820363308847,327.506477481,0.18755402389710674,1777986798.8213487,1777986798.702601
346.865317701,0.20733820363308847,327.626127999,0.18755402389710674,1777986798.832213,1777986798.7223833
346.865317701,0.20971230520140627,327.626127999,0.18438855513934965,1777986798.8442554,1777986798.7270868
347.000308029,0.20971230520140627,327.745778517,0.18438855513934965,1777986798.8507435,1777986798.739516
347.000308029,0.21050367239084553,327.745778517,0.1835971879499104,1777986798.873722,1777986798.7451353
347.133764376,0.21050367239084553,327.863895054,0.1835971879499104,1777986798.9068909,1777986798.7632377
347.133764376,0.2112950395802848,327.863895054,0.18201445357103185,1777986798.9069316,1777986798.7686818
347.268754704,0.2112950395802848,327.983545572,0.18201445357103185,1777986798.9069438,1777986798.7813551
347.268754704,0.21050367239084553,327.983545572,0.18438855513934965,1777986798.9164894,1777986798.7867303
347.402211051,0.21050367239084553,328.101662109,0.18438855513934965,1777986798.916496,1777986798.8025289
347.402211051,0.21050367239084553,328.101662109,0.18676265670766745,1777986798.9265215,1777986798.807474
347.53873536,0.21050367239084553,328.22131262700003,0.18676265670766745,1777986798.9423695,1777986798.824539
347.53873536,0.21050367239084553,328.22131262700003,0.18755402389710674,1777986798.9476209,1777986798.8297272
347.673725688,0.21050367239084553,328.344031107,0.18755402389710674,1777986798.9554605,1777986798.8467042
347.673725688,0.2112950395802848,328.344031107,0.18913675827598528,1777986798.9738526,1777986798.86686
347.807182035,0.20733820363308847,328.468283568,0.188345391086546,1777986798.9970982,1777986798.871258
347.94063838200003,0.20733820363308847,328.589468067,0.188345391086546,1777986798.997107,1777986798.8883429
347.94063838200003,0.20812957082252773,328.589468067,0.18676265670766745,1777986799.009609,1777986798.8926868
348.074094729,0.20812957082252773,328.710652566,0.18676265670766745,1777986799.0188067,1777986798.9075384
348.074094729,0.20654683644364918,328.710652566,0.18992812546542454,1777986799.0351,1777986798.914001
348.206017095,0.20654683644364918,328.834905027,0.18992812546542454,1777986799.0380285,1777986798.9291346
348.206017095,0.20733820363308847,328.834905027,0.19071949265486382,1777986799.0566957,1777986798.9345999
348.341007423,0.20733820363308847,328.957623507,0.19071949265486382,1777986799.0591202,1777986798.950523
348.341007423,0.20733820363308847,328.957623507,0.18913675827598528,1777986799.075815,1777986798.9682167
348.47446377,0.20812957082252773,329.080341987,0.18913675827598528,1777986799.1066778,1777986798.9780354
348.606386136,0.20812957082252773,329.201526486,0.18913675827598528,1777986799.106687,1777986798.991573
348.606386136,0.20654683644364918,329.201526486,0.188345391086546,1777986799.1234415,1777986798.9971716
348.742910445,0.20654683644364918,329.324244966,0.188345391086546,1777986799.1286318,1777986799.01417
348.742910445,0.20575546925420993,329.324244966,0.18676265670766745,1777986799.1536906,1777986799.0186808
348.87329883,0.20575546925420993,329.443895484,0.18676265670766745,1777986799.153701,1777986799.0334184
348.87329883,0.20812957082252773,329.443895484,0.18913675827598528,1777986799.1584978,1777986799.03981
349.008289158,0.20812957082252773,329.566613964,0.18913675827598528,1777986799.1668043,1777986799.057988
349.008289158,0.20971230520140627,329.566613964,0.19151085984430308,1777986799.1840794,1777986799.0748837
349.141745505,0.21208640676972407,329.690866425,0.19151085984430308,1777986799.209805,1777986799.0817559
349.27673583300003,0.21208640676972407,329.812050924,0.19151085984430308,1777986799.2602127,1777986799.0965445
349.27673583300003,0.21050367239084553,329.812050924,0.19230222703374233,1777986799.2602246,1777986799.1035314
349.411726161,0.21050367239084553,329.937837366,0.19230222703374233,1777986799.2807906,1777986799.1176698
349.411726161,0.21050367239084553,329.937837366,0.19388496141262088,1777986799.280799,1777986799.1231096
349.545182508,0.21050367239084553,330.060555846,0.19388496141262088,1777986799.2808063,1777986799.1402082
349.545182508,0.20892093801196698,330.060555846,0.19467632860206016,1777986799.293241,1777986799.160309
349.680172836,0.21050367239084553,330.186342288,0.19546769579149942,1777986799.2943525,1777986799.1655939
349.812095202,0.21050367239084553,330.31212873,0.19546769579149942,1777986799.3234682,1777986799.180624
349.812095202,0.2112950395802848,330.31212873,0.1986331645492565,1777986799.3321123,1777986799.1873214
349.950153492,0.2112950395802848,330.439449153,0.1986331645492565,1777986799.3321187,1777986799.2019792
349.950153492,0.2112950395802848,330.439449153,0.19942453173869576,1777986799.3408325,1777986799.2077317
350.08514382,0.2112950395802848,330.568303557,0.19942453173869576,1777986799.3408468,1777986799.2224643
350.08514382,0.21287777395916335,330.568303557,0.19784179735981722,1777986799.3494337,1777986799.228804
350.221668129,0.21287777395916335,330.692556018,0.19784179735981722,1777986799.3556223,1777986799.2437775
350.221668129,0.21208640676972407,330.692556018,0.19784179735981722,1777986799.3684697,1777986799.2504554
350.355124476,0.21208640676972407,330.81834246,0.19784179735981722,1777986799.3774507,1777986799.2681625
350.355124476,0.2112950395802848,330.81834246,0.19388496141262088,1777986799.3951552,1777986799.2726233
350.491648785,0.2112950395802848,330.94106094,0.19388496141262088,1777986799.3990548,1777986799.2854984
350.491648785,0.21208640676972407,330.94106094,0.19388496141262088,1777986799.4179075,1777986799.292082
350.62203717,0.21208640676972407,331.06377942,0.19388496141262088,1777986799.422105,1777986799.3066313
350.62203717,0.2112950395802848,331.06377942,0.19309359422318162,1777986799.4530447,1777986799.3267453
350.758561479,0.2112950395802848,331.184963919,0.19388496141262088,1777986799.4579914,1777986799.3323774
350.893551807,0.2112950395802848,331.30921638,0.19388496141262088,1777986799.4579985,1777986799.3482435
350.893551807,0.21208640676972407,331.30921638,0.19388496141262088,1777986799.4752705,1777986799.3673418
351.027008154,0.21208640676972407,331.433468841,0.19388496141262088,1777986799.4887414,1777986799.3728826
351.027008154,0.21050367239084553,331.433468841,0.19309359422318162,1777986799.5286438,1777986799.3772104
351.165066444,0.21050367239084553,331.551585378,0.19309359422318162,1777986799.528687,1777986799.3923533
351.165066444,0.21050367239084553,331.551585378,0.19151085984430308,1777986799.555881,1777986799.3967416
351.295454829,0.21050367239084553,331.67430385800003,0.19151085984430308,1777986799.5558891,1777986799.411325
351.295454829,0.20971230520140627,331.67430385800003,0.19309359422318162,1777986799.5559454,1777986799.4178505
351.433513119,0.20971230520140627,331.797022338,0.19309359422318162,1777986799.5559661,1777986799.432862
351.433513119,0.20892093801196698,331.797022338,0.19705043017037796,1777986799.5641413,1777986799.4384613
351.566969466,0.20892093801196698,331.925876742,0.19705043017037796,1777986799.5704203,1777986799.4572604
351.566969466,0.21050367239084553,331.925876742,0.19942453173869576,1777986799.5810404,1777986799.4618268
351.701959794,0.21050367239084553,332.051663184,0.19942453173869576,1777986799.5836034,1777986799.47444
351.701959794,0.20812957082252773,332.051663184,0.19942453173869576,1777986799.601939,1777986799.494612
351.836950122,0.20812957082252773,332.177449626,0.19942453173869576,1777986799.6095085,1777986799.499485
351.836950122,0.20971230520140627,332.177449626,0.19942453173869576,1777986799.6221635,1777986799.504462
351.968872488,0.20971230520140627,332.301702087,0.19942453173869576,1777986799.62525,1777986799.5162792
351.968872488,0.2112950395802848,332.301702087,0.2010072661175743,1777986799.6497233,1777986799.5364206
352.108464759,0.2112950395802848,332.432090472,0.2010072661175743,1777986799.6583452,1777986799.5408883
352.108464759,0.21050367239084553,332.432090472,0.2033813676858921,1777986799.6680367,1777986799.545245
352.238853144,0.21050367239084553,332.559410895,0.2033813676858921,1777986799.6701202,1777986799.5622885
352.238853144,0.20971230520140627,332.559410895,0.2033813676858921,1777986799.6899111,1777986799.5668547
352.375377453,0.20971230520140627,332.688265299,0.2033813676858921,1777986799.6930027,1777986799.57984
352.375377453,0.20892093801196698,332.688265299,0.20417273487533139,1777986799.753068,1777986799.5860891
352.5088338,0.20892093801196698,332.815585722,0.20417273487533139,1777986799.7530754,1777986799.600723
352.5088338,0.20654683644364918,332.815585722,0.19942453173869576,1777986799.9053638,1777986799.606501
352.642290147,0.20654683644364918,332.942906145,0.19942453173869576,1777986799.905374,1777986799.6212304
352.642290147,0.20812957082252773,332.942906145,0.1962590629809387,1777986799.9053824,1777986799.6413429
352.77574649400003,0.20812957082252773,333.067158606,0.1962590629809387,1777986799.905399,1777986799.6456401
352.77574649400003,0.2112950395802848,333.067158606,0.20021589892813504,1777986799.9054155,1777986799.650164
352.910736822,0.2112950395802848,333.197546991,0.20021589892813504,1777986799.9054236,1777986799.667281
352.910736822,0.20892093801196698,333.197546991,0.20259000049645284,1777986799.905431,1777986799.6716526
353.04572715,0.20892093801196698,333.327935376,0.20259000049645284,1777986799.9054384,1777986799.6842172
353.04572715,0.21050367239084553,333.327935376,0.20575546925420993,1777986799.9054782,1777986799.6908815
353.17764951600003,0.21050367239084553,333.45832376100003,0.20575546925420993,1777986799.9068122,1777986799.705829
353.17764951600003,0.21050367239084553,333.45832376100003,0.2017986333070136,1777986799.9068358,1777986799.711276
353.314173825,0.21050367239084553,333.588712146,0.2017986333070136,1777986799.9148731,1777986799.7270658
353.314173825,0.21287777395916335,333.588712146,0.2010072661175743,1777986799.9337733,1777986799.7325811
353.447630172,0.21287777395916335,333.71756655,0.2010072661175743,1777986799.9671724,1777986799.7484257
353.447630172,0.21050367239084553,333.71756655,0.19705043017037796,1777986799.9874895,1777986799.7694733
353.5826205,0.21050367239084553,333.843352992,0.2017986333070136,1777986799.987503,1777986799.7753093
353.716076847,0.21050367239084553,333.975275358,0.2017986333070136,1777986800.0229473,1777986799.7898421
353.716076847,0.21050367239084553,333.975275358,0.20654683644364918,1777986800.0229588,1777986799.7956297
353.851067175,0.21050367239084553,334.108731705,0.20654683644364918,1777986800.0239727,1777986799.8102098
353.851067175,0.20892093801196698,334.108731705,0.20733820363308847,1777986800.0240347,1777986799.817009
353.984523522,0.20892093801196698,334.242188052,0.20733820363308847,1777986800.0563474,1777986799.8316545
353.984523522,0.20971230520140627,334.242188052,0.20654683644364918,1777986800.056361,1777986799.8515477
354.117979869,0.20892093801196698,334.374110418,0.20496410206477064,1777986800.0563724,1777986799.8582237
354.251436216,0.20892093801196698,334.504498803,0.20496410206477064,1777986800.0755126,1777986799.8740737
354.251436216,0.20812957082252773,334.504498803,0.20496410206477064,1777986800.0755239,1777986799.8810167
354.386426544,0.20812957082252773,334.639489131,0.20496410206477064,1777986800.079905,1777986799.8947802
354.386426544,0.20496410206477064,334.639489131,0.21208640676972407,1777986800.0799186,1777986799.9011827
354.516814929,0.20496410206477064,334.777547421,0.21208640676972407,1777986800.079928,1777986799.9160843
354.516814929,0.20417273487533139,334.777547421,0.21050367239084553,1777986800.0852304,1777986799.9215462
354.650271276,0.20417273487533139,334.91407173,0.21050367239084553,1777986800.0852418,1777986799.937412
354.650271276,0.20496410206477064,334.91407173,0.21050367239084553,1777986800.0966744,1777986799.9427006
354.782193642,0.20496410206477064,335.050596039,0.21050367239084553,1777986800.0966864,1777986799.9615822
354.782193642,0.20892093801196698,335.050596039,0.21050367239084553,1777986800.1006715,1777986799.966203
354.91564998900003,0.20892093801196698,335.185586367,0.21050367239084553,1777986800.1046698,1777986799.9791064
354.91564998900003,0.21050367239084553,335.185586367,0.20971230520140627,1777986800.1109977,1777986799.9978812
355.053708279,0.20892093801196698,335.323644657,0.20971230520140627,1777986800.1237712,1777986800.0070138
355.185630645,0.20892093801196698,335.457101004,0.20971230520140627,1777986800.1340346,1777986800.0204988
355.185630645,0.21050367239084553,335.457101004,0.21050367239084553,1777986800.1457374,1777986800.0273573
355.322154954,0.21050367239084553,335.593625313,0.21050367239084553,1777986800.1509197,1777986800.0417426
355.322154954,0.20812957082252773,335.593625313,0.20971230520140627,1777986800.1691844,1777986800.0474555
355.452543339,0.20812957082252773,335.72708166,0.20971230520140627,1777986800.1735735,1777986800.0663157
355.452543339,0.20892093801196698,335.72708166,0.20812957082252773,1777986800.1885362,1777986800.0821805
355.587533667,0.2112950395802848,335.860538007,0.20892093801196698,1777986800.2077682,1777986800.0888817
355.722523995,0.2112950395802848,335.995528335,0.20892093801196698,1777986800.2128205,1777986800.1046946
355.722523995,0.21050367239084553,335.995528335,0.2112950395802848,1777986800.2285662,1777986800.1104696
355.854446361,0.21050367239084553,336.128984682,0.2112950395802848,1777986800.2374716,1777986800.1263905
355.854446361,0.20971230520140627,336.128984682,0.21446050833804187,1777986800.2501624,1777986800.1331177
355.99097067,0.20971230520140627,336.270110934,0.21446050833804187,1777986800.255825,1777986800.1467907
355.99097067,0.2112950395802848,336.270110934,0.21762597709579895,1777986800.2769902,1777986800.1528685
356.127494979,0.2112950395802848,336.411237186,0.21762597709579895,1777986800.2779868,1777986800.1709816
356.127494979,0.21050367239084553,336.411237186,0.21525187552748115,1777986800.2949512,1777986800.1880174
356.25941734500003,0.21050367239084553,336.54776149500003,0.21525187552748115,1777986800.2987037,1777986800.1913793
356.25941734500003,0.2112950395802848,336.54776149500003,0.2136691411486026,1777986800.3144362,1777986800.1968067
356.395941654,0.2112950395802848,336.682751823,0.2136691411486026,1777986800.3188028,1777986800.2095153
356.395941654,0.21208640676972407,336.682751823,0.21287777395916335,1777986800.337039,1777986800.2161126
356.530931982,0.21208640676972407,336.822344094,0.21287777395916335,1777986800.339477,1777986800.230784
356.530931982,0.20971230520140627,336.822344094,0.21446050833804187,1777986800.3549411,1777986800.2366116
356.662854348,0.20971230520140627,336.955800441,0.21446050833804187,1777986800.3659368,1777986800.2553823
356.662854348,0.2112950395802848,336.955800441,0.2160432427169204,1777986800.3748336,1777986800.2601714
356.800912638,0.2112950395802848,337.093858731,0.2160432427169204,1777986800.3810532,1777986800.2728245
356.800912638,0.21208640676972407,337.093858731,0.2160432427169204,1777986800.3999686,1777986800.2928548
356.931301023,0.21208640676972407,337.231917021,0.2160432427169204,1777986800.4037397,1777986800.2963114
356.931301023,0.21287777395916335,337.231917021,0.2160432427169204,1777986800.4166899,1777986800.3017046
357.069359313,0.21287777395916335,337.36690734900003,0.2160432427169204,1777986800.4240866,1777986800.314573
357.069359313,0.21287777395916335,337.36690734900003,0.21287777395916335,1777986800.4408164,1777986800.3210676
357.204349641,0.21287777395916335,337.503431658,0.21287777395916335,1777986800.4428928,1777986800.335643
